ID,SMILES,MolecularWeight,LogP,NumHBD,NumHBA,PSA,NumRotatableBonds,QED,NumChiralCenters
FiehnHILIC000748,COc1ccc2[nH]cc(C3=CCNCC3)c2c1,228.3,2.55,2.0,3.0,37.0,2.0,0.83,0.0
FiehnHILIC000745,CCCN1CCCC[C@H]1/C(O)=N/c1c(C)cccc1C,274.4,4.16,1.0,3.0,35.8,4.0,0.66,1.0
FiehnHILIC000724,COCCCOc1ccnc(CS(=O)c2nc3ccccc3[nH]2)c1C,359.5,2.99,1.0,6.0,77.1,8.0,0.63,1.0
FiehnHILIC000671,CC(=O)OCCc1ccccc1,164.2,1.79,0.0,2.0,26.3,3.0,0.64,0.0
FiehnHILIC000648,CC[N+](C)(CC)CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,348.5,3.48,1.0,4.0,46.5,8.0,0.58,1.0
FiehnHILIC000606,CC(=O)OC/C=C(/C)CCC=C(C)C,196.3,3.24,0.0,2.0,26.3,5.0,0.5,0.0
FiehnHILIC000482,C=CC(C)(O)CCC=C(C)C,154.3,2.67,1.0,1.0,20.2,4.0,0.62,1.0
FiehnHILIC000374,N[C@@H](CC/C(O)=N/[C@@H](CS)C(=O)O)C(=O)O,250.3,-0.48,5.0,7.0,133.2,7.0,0.24,2.0
FiehnHILIC000360,c1ccc2c(c1)Cc1ccccc1-2,166.2,3.26,0.0,0.0,0.0,0.0,0.48,0.0
FiehnHILIC000246,N[C@@H](/C(O)=N/[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3cnn[nH]3)CS[C@H]12)c1ccc(O)cc1,462.5,0.88,6.0,11.0,178.0,7.0,0.17,3.0
FiehnHILIC000216,CC(Cc1ccccc1)N(C)Cc1ccccc1,239.4,3.75,0.0,1.0,3.2,5.0,0.77,1.0
FiehnHILIC000192,CC12CCC3C(CCC4CC(O)CCC43C)C1CCC2O,292.5,3.75,2.0,2.0,40.5,0.0,0.71,8.0
FiehnHILIC000175,C=C1CCOC1=O,98.1,0.49,0.0,2.0,26.3,0.0,0.33,0.0
FiehnHILIC000174,N[C@H]1[C@@H](OP(=O)(O)O)O[C@H](CO)[C@H](O)[C@@H]1O,259.2,-3.14,7.0,9.0,162.7,3.0,0.29,5.0
FiehnHILIC000103,CC(O)c1ccc(O)cc1,138.2,1.45,2.0,2.0,40.5,1.0,0.62,1.0
FiehnHILIC000058,CO[C@H]1[C@@H](O)[C@H](n2ccc(=N)nc2O)O[C@@H]1CO,257.2,-1.67,4.0,8.0,120.8,3.0,0.51,4.0
FiehnHILIC000004,O=C1CCCCC1=O,112.1,0.7,0.0,2.0,34.1,0.0,0.43,0.0
FiehnHILIC000003,O[C@@H]1CCCC[C@@H]1O,116.2,0.28,2.0,2.0,40.5,0.0,0.48,2.0
FFF00419,O=C(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,578.1,6.74,1.0,2.0,37.3,10.0,0.29,0.0
FFF00412,O=C(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,478.1,5.47,1.0,2.0,37.3,8.0,0.47,0.0
FFF00405,O=C(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,378.1,4.2,1.0,2.0,37.3,6.0,0.7,0.0
FFF00392,O=C(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,442.1,5.23,1.0,2.0,37.3,8.0,0.52,0.0
FFF00385,O=C(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,342.1,3.95,1.0,2.0,37.3,6.0,0.74,0.0
FFF00378,O=C(O)CCC(F)(F)C(F)(F)C(F)(F)F,242.1,2.68,1.0,2.0,37.3,4.0,0.77,0.0
FFF00371,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F,414.1,4.65,1.0,2.0,37.3,4.0,0.68,0.0
FFF00369,O=C(O)C(F)(F)C(F)(F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)C(F)(F)F,414.1,4.65,1.0,2.0,37.3,4.0,0.68,0.0
FFF00365,O=C(O)C(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,414.1,4.45,1.0,2.0,37.3,5.0,0.68,1.0
FFF00361,O=C(O)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,414.1,4.45,1.0,2.0,37.3,5.0,0.68,1.0
FFF00356,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)F,414.1,4.45,1.0,2.0,37.3,5.0,0.68,1.0
FFF00351,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,414.1,4.45,1.0,2.0,37.3,5.0,0.68,0.0
FFF00341,O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)C(F)(F)F,500.1,5.05,1.0,3.0,54.4,5.0,0.43,0.0
FFF00335,O=S(=O)(O)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,500.1,4.84,1.0,3.0,54.4,6.0,0.42,1.0
FFF00329,O=S(=O)(O)C(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,500.1,4.84,1.0,3.0,54.4,6.0,0.42,1.0
FFF00323,O=S(=O)(O)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,500.1,4.84,1.0,3.0,54.4,6.0,0.42,1.0
FFF00316,O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,500.1,4.84,1.0,3.0,54.4,6.0,0.42,1.0
FFF00310,O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)F,500.1,4.84,1.0,3.0,54.4,6.0,0.42,1.0
FFF00304,O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,500.1,4.84,1.0,3.0,54.4,6.0,0.42,0.0
FFF00292,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](N)[C@H]1N=C(C)O,284.4,1.65,4.0,6.0,105.1,6.0,0.51,3.0
FFF00285,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](N=C(C)O)[C@@H](N)C1,312.4,2.13,3.0,6.0,94.1,7.0,0.43,3.0
FFF00278,CC12CCC3c4ccc(O)cc4CCC3C1CC[C@@H]2O,272.4,3.61,2.0,2.0,40.5,0.0,0.76,5.0
FFF00271,CCC(/C=C/C(C)C1CCC2C3CC=C4C[C@@H](O)CCC4(C)C3CCC12C)C(C)C,412.7,7.8,1.0,1.0,20.2,5.0,0.46,9.0
FFF00264,C[C@]12CCC(=O)C=C1CCC1C2CC[C@]2(C)C(=O)CCC12,286.4,4.09,0.0,2.0,34.1,0.0,0.67,5.0
FFF00257,CC12CCC3C(CC[C@H]4C[C@H](O)CCC34C)C1CCC2=O,290.4,3.96,1.0,2.0,37.3,0.0,0.73,7.0
FFF00244,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,270.4,3.82,1.0,2.0,37.3,0.0,0.78,4.0
FFF00231,CC12CCC(=O)C[C@@H]1CCC1C2CCC2(C)C1CC[C@@H]2O,290.4,3.96,1.0,2.0,37.3,0.0,0.73,7.0
FFF00192,CC12CCC3C(CC[C@H]4C[C@@H](O)CCC34C)C1CCC2=O,290.4,3.96,1.0,2.0,37.3,0.0,0.73,7.0
FFF00179,CC(C)C(C)/C=C/C(C)C1CCC2C3=CC=C4C[C@@H](O)CCC4(C)C3CCC21C,396.7,7.33,1.0,1.0,20.2,4.0,0.49,8.0
FFF00172,C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C,296.4,3.61,2.0,2.0,40.5,0.0,0.72,5.0
FFF00165,CC(C)C(C)CCC(C)C1CCC2C3CC=C4C[C@@H](O)CCC4(C)C3CCC12C,400.7,7.63,1.0,1.0,20.2,5.0,0.47,9.0
FFF00158,CC(C)CCCC(C)C1CCC2C3CC[C@H]4C[C@H](O)CCC4(C)C3CCC12C,388.7,7.47,1.0,1.0,20.2,5.0,0.52,9.0
FFF00151,CC12CC[C@@H](O)C[C@H]1CCC1C2CCC2(C)C1CC[C@@H]2O,292.5,3.75,2.0,2.0,40.5,0.0,0.71,8.0
FFF00144,CC12CCC(=O)C[C@H]1CCC1C2CCC2(C)C1CC[C@@H]2O,290.4,3.96,1.0,2.0,37.3,0.0,0.73,7.0
FFF00137,CC12CCC3c4ccc(O)cc4CCC3C1C[C@@H](O)[C@@H]2O,288.4,2.58,3.0,3.0,60.7,0.0,0.69,6.0
FFF00124,CC(C)C(C)/C=C/C(C)C1CCC2C3CC=C4C[C@@H](O)CCC4(C)C3CCC12C,398.7,7.41,1.0,1.0,20.2,4.0,0.49,9.0
FFF00117,CC12CCC3c4ccc(O)cc4CCC3C1CC[C@H]2O,272.4,3.61,2.0,2.0,40.5,0.0,0.76,5.0
FFF00110,CC12CCC(=O)C=C1CCC1C2CCC2(C)C1CC[C@@H]2O,288.4,3.88,1.0,2.0,37.3,0.0,0.73,6.0
FFF00103,CC[C@@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,416.7,8.1,1.0,1.0,20.2,6.0,0.46,10.0
FFF00096,CC12CCC3C(CC=C4C[C@@H](O)CCC43C)C1CCC2=O,288.4,3.88,1.0,2.0,37.3,0.0,0.69,6.0
FFF00083,CCC(CCC(C)C1CCC2C3CCC4C[C@@H](O)CCC4(C)C3CCC12C)C(C)C,416.7,8.1,1.0,1.0,20.2,6.0,0.46,10.0
FFF00069,CCC(CCC(C)C1CCC2C3CC=C4C[C@@H](O)CCC4(C)C3CCC12C)C(C)C,414.7,8.02,1.0,1.0,20.2,6.0,0.44,9.0
FFF00062,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,284.4,3.86,0.0,2.0,34.1,0.0,0.68,5.0
FFF00049,CC[C@@H](CC[C@@H](C)C1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,416.7,8.1,1.0,1.0,20.2,6.0,0.46,10.0
FFF00042,CC(C)CCCC(C)C1CCC2C3CC[C@H]4C[C@@H](O)CCC4(C)C3CCC12C,388.7,7.47,1.0,1.0,20.2,5.0,0.52,9.0
FFF00035,CC(C)CCCC(C)C1CCC2C3CC[C@@H]4CC(=O)CCC4(C)C3CCC12C,386.7,7.68,0.0,1.0,17.1,5.0,0.47,8.0
FFF00022,CC(C)CCCC(C)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,388.7,7.47,1.0,1.0,20.2,5.0,0.52,9.0
FFF00015,CC(C)CCCC(C)C1CCC2C3CC[C@@H]4C[C@@H](O)CCC4(C)C3CCC12C,388.7,7.47,1.0,1.0,20.2,5.0,0.52,9.0
FFF00007,CC(C)CCCC(C)C1CCC2C3CC=C4C[C@@H](O)CCC4(C)C3CCC12C,386.7,7.39,1.0,1.0,20.2,5.0,0.49,8.0
ETS00128,Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1,404.5,5.39,0.0,2.0,6.5,6.0,0.54,0.0
ETS00127,CC(C)(C)c1ccc(CCOc2ncnc3ccccc23)cc1,306.4,4.55,0.0,3.0,35.0,4.0,0.71,0.0
ETS00123,OC(=Nc1ccc(Cl)c(C(F)(F)F)c1)Nc1ccc(Cl)c(C(F)(F)F)c1,417.1,6.69,2.0,3.0,44.6,2.0,0.33,0.0
ETS00122,Oc1cnn[nH]1,85.1,-0.49,2.0,4.0,61.8,0.0,0.45,0.0
ETS00121,O=C(O)c1ccc2nn[nH]c2c1,163.1,0.66,2.0,5.0,78.9,1.0,0.65,0.0
ETS00120,Cc1cc2nn[nH]c2cc1C,147.2,1.57,1.0,3.0,41.6,0.0,0.61,0.0
ETS00116,COCn1nnc2ccccc21,163.2,1.04,0.0,4.0,39.9,2.0,0.66,0.0
ETS00115,Cn1nnc2ccccc21,133.2,0.97,0.0,3.0,30.7,0.0,0.54,0.0
ETS00107,O=C(O)c1cccc2nn[nH]c12,163.1,0.66,2.0,5.0,78.9,1.0,0.65,0.0
ETS00021,CCCCC(CCCCC(=O)O)c1ccc(S(=O)(=O)O)cc1,328.4,3.85,2.0,5.0,91.7,10.0,0.5,1.0
ETS00020,O=C(O)CCCCCCCCCc1ccc(S(=O)(=O)O)cc1,328.4,3.68,2.0,5.0,91.7,11.0,0.48,0.0
ETS00018,CCC(CCCCC(=O)O)c1ccc(S(=O)(=O)O)cc1,300.4,3.07,2.0,5.0,91.7,8.0,0.57,1.0
ETS00017,O=C(O)CCCCCCCc1ccc(S(=O)(=O)O)cc1,300.4,2.9,2.0,5.0,91.7,9.0,0.54,0.0
ETS00015,CCCCCCC(CCCC)c1ccc(S(=O)(=O)O)cc1,312.5,5.18,1.0,3.0,54.4,10.0,0.48,1.0
ETS00009,CCCCCCCC(CCCCCC)S(=O)(=O)O,278.5,4.57,1.0,3.0,54.4,12.0,0.42,1.0
ETS00008,CCCCCCCCCCCCOCCOS(=O)(=O)O,310.5,3.74,1.0,5.0,72.8,15.0,0.37,0.0
ETS00006,O=C(O)C1CCC(C(=O)O)c2cc(S(=O)(=O)O)ccc21,300.3,1.06,3.0,7.0,129.0,3.0,0.71,2.0
ETS00005,CCC1CCC(CCC(=O)O)c2ccc(S(=O)(=O)O)cc21,312.4,3.17,2.0,5.0,91.7,5.0,0.81,2.0
ETS00004,CCCCC1CCC(CC)c2ccc(S(=O)(=O)O)cc21,296.4,4.49,1.0,3.0,54.4,5.0,0.81,2.0
ETS00003,O=C(O)CCC(CCC(=O)O)c1ccc(S(=O)(=O)O)cc1,316.3,1.75,3.0,7.0,129.0,8.0,0.62,0.0
ET320158,Cc1cccc(Nc2ccccc2C(O)=NC(CCC(=O)O)C(=O)O)c1C,370.4,3.67,4.0,7.0,119.2,8.0,0.42,1.0
ET310359,Cc1cc(NS(=O)(=O)c2ccc(NCc3cnc4nc(O)nc(O)c4n3)cc2)no1,429.4,1.54,4.0,12.0,176.2,6.0,0.35,0.0
ET310259,Cc1cc(NS(=O)(=O)c2ccc(NCc3cnc4[nH]c(=N)nc(O)c4n3)cc2)no1,428.4,1.25,5.0,12.0,182.8,6.0,0.3,0.0
ET300109,CNCc1ccc(CSCCN/C(=C/[N+](=O)[O-])NC)o1,300.4,1.12,3.0,7.0,92.4,10.0,0.34,0.0
ET290209,COC(=O)C(C)(C)Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1,375.9,3.64,1.0,5.0,64.6,7.0,0.75,0.0
ET290109,O=C(NCCc1ccc(O)cc1)c1ccc(Cl)cc1,275.7,3.02,2.0,3.0,49.3,4.0,0.9,0.0
ET280109,CC(C)NCC(O)COc1ccc(CCO)cc1,253.3,0.96,3.0,4.0,61.7,8.0,0.65,1.0
ET270109,CCOC(O)=Nc1nc2ccccc2[nH]1,205.2,2.14,2.0,5.0,70.5,2.0,0.58,0.0
ET260104,CC(=O)N1CCN(c2ccc(OC[C@H]3CO[C@](CN=C(O)CN=CO)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,565.5,3.85,2.0,10.0,116.4,9.0,0.35,2.0
ET250501,CC(C)(C)C(O)(CC(O)c1ccc(Cl)cc1)Cn1cncn1,323.8,2.83,2.0,5.0,71.2,5.0,0.89,2.0
ET250401,CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cnc(O)n1,323.8,3.05,2.0,5.0,71.2,5.0,0.89,1.0
ET250305,CC(C)(CO)C(CCc1ccc(Cl)cc1)(Cn1cncn1)OP(=O)(O)O,403.8,2.43,3.0,8.0,117.7,9.0,0.55,1.0
ET250205,CC(C)(C)C(CCc1ccc(Cl)cc1)(Cn1cncn1)OP(=O)(O)O,387.8,3.46,2.0,7.0,97.5,7.0,0.71,1.0
ET250101,CC(C)(CO)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,323.8,2.31,2.0,5.0,71.2,7.0,0.82,1.0
ET240404,O=C(Cn1cncn1)c1ccc(Cl)cc1Cl,256.1,2.47,0.0,4.0,47.8,3.0,0.79,0.0
ET240305,OC(Cn1cncn1)c1ccc(Cl)cc1Cl,258.1,2.32,1.0,4.0,50.9,3.0,0.92,1.0
ET240204,CC(O)CC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,358.2,2.62,1.0,6.0,69.4,5.0,0.89,3.0
ET240104,OCCCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,358.2,2.63,1.0,6.0,69.4,6.0,0.86,2.0
ET220605,N[C@@H](CCC(O)=N[C@@H](CS[C@](Cn1cncn1)(c1ccc(F)cc1)[C@H](O)c1ccccc1Cl)C(O)=NCC(=O)O)C(=O)O,637.1,2.99,7.0,13.0,216.7,16.0,0.1,4.0
ET220554,O=S(=O)(O)OC(n1cncn1)[C@@]1(c2ccc(F)cc2)O[C@H]1c1ccccc1Cl,425.8,3.06,1.0,8.0,106.8,6.0,0.48,3.0
ET220401,N[C@@H](CS[C@@](c1ccc(F)cc1)(C(O)n1cncn1)[C@H](O)c1ccccc1Cl)C(=O)O,466.9,2.34,5.0,8.0,134.5,9.0,0.38,4.0
ET220304,N[C@@H](CS[C@](Cn1cncn1)(c1ccc(F)cc1)[C@H](O)c1ccccc1Cl)C(=O)O,450.9,2.84,4.0,7.0,114.3,9.0,0.46,3.0
ET220204,N[C@@H](CS[C@@](Cn1cncn1)(C(=O)c1ccccc1Cl)c1ccc(F)cc1)C(=O)O,448.9,2.99,3.0,7.0,111.1,9.0,0.48,2.0
ET220104,Oc1ncn(C[C@@]2(c3ccc(F)cc3)O[C@H]2c2ccccc2Cl)n1,345.8,3.44,1.0,5.0,63.5,4.0,0.74,2.0
ET220001,Fc1ccc([C@]2(Cn3cncn3)O[C@H]2c2ccccc2Cl)cc1,329.8,3.74,0.0,4.0,43.2,4.0,0.68,2.0
ET210301,CC(C1CC1)C(O)(Cn1cnc(O)n1)c1ccc(Cl)cc1,307.8,2.57,2.0,5.0,71.2,5.0,0.89,2.0
ET210201,CC(C1CC1)C(O)(Cn1[nH]cnc1=O)c1ccc(Cl)cc1,307.8,2.16,2.0,5.0,70.9,5.0,0.89,2.0
ET210101,OCC(C1CC1)C(O)(Cn1cncn1)c1ccc(Cl)cc1,307.8,1.84,2.0,5.0,71.2,6.0,0.85,2.0
ET210001,CC(C1CC1)C(O)(Cn1cncn1)c1ccc(Cl)cc1,291.8,2.87,1.0,4.0,50.9,5.0,0.92,2.0
ET201805,N[C@@H](CCC(O)=N[C@@H](CSC(O)=NCCOc1c(Cl)cc(Cl)cc1Cl)C(O)=NCC(=O)O)C(=O)O,573.8,3.23,7.0,12.0,207.6,14.0,0.11,2.0
ET201705,CCCN(CCOc1c(Cl)cc(O)c(SCC(N)C(=O)O)c1Cl)C(=O)n1ccnc1,477.4,3.16,4.0,9.0,130.9,10.0,0.45,1.0
ET201655,CCCN(CCOc1c(Cl)cc(Cl)c(OC2O[C@H](COS(=O)(=O)O)[C@@H](O)[C@H](O)[C@H]2O)c1Cl)C(=O)n1ccnc1,634.9,1.61,4.0,14.0,190.1,11.0,0.26,5.0
ET201505,CCCN(C=O)CCOc1c(Cl)cc(Cl)cc1Cl,310.6,3.89,0.0,3.0,29.5,7.0,0.71,0.0
ET201454,CCCN(CCOc1c(Cl)cc(Cl)c(OS(=O)(=O)O)c1Cl)C(=O)n1ccnc1,472.7,3.78,1.0,9.0,111.0,8.0,0.58,0.0
ET201205,CCCN(CCOc1c(Cl)cc(Cl)cc1Cl)C(=O)N(C=N)CO,382.7,3.72,2.0,6.0,76.9,8.0,0.41,0.0
ET201005,NCCOc1c(Cl)cc(Cl)cc1Cl,240.5,2.98,2.0,2.0,35.2,3.0,0.88,0.0
ET200905,CCCN(CCOc1c(Cl)cc(Cl)cc1Cl)C(=O)SCC(N)C(=O)O,429.8,4.0,3.0,6.0,92.9,9.0,0.62,1.0
ET200805,CC(O)CNCCOc1c(Cl)cc(Cl)cc1Cl,298.6,3.0,2.0,3.0,41.5,6.0,0.79,1.0
ET200704,CCCN(CCOc1c(Cl)cc(Cl)cc1Cl)C(=N)O,325.6,4.23,2.0,4.0,56.6,6.0,0.61,0.0
ET200604,CC(O)CN(CCOc1c(Cl)cc(Cl)cc1Cl)C(=O)n1ccnc1,392.7,3.57,1.0,6.0,67.6,6.0,0.82,1.0
ET200504,CCCN(CCOc1c(Cl)cc(Cl)cc1Cl)C(=O)n1cncc1O,392.7,4.31,1.0,6.0,67.6,6.0,0.8,0.0
ET200404,CC(=O)CN(C=O)CCOc1c(Cl)cc(Cl)cc1Cl,324.6,3.07,0.0,4.0,46.6,7.0,0.72,0.0
ET200205,CCCN(CCOc1c(Cl)cc(Cl)cc1Cl)C(=O)N=CO,353.6,4.44,1.0,5.0,62.1,6.0,0.61,0.0
ET200105,CCCNCCOc1c(Cl)cc(Cl)cc1Cl,282.6,4.03,1.0,2.0,21.3,6.0,0.8,0.0
ET190205,COc1ccc(C(C[N+](C)(C)[O-])C2(O)CCCCC2)cc1,293.4,3.05,1.0,4.0,52.5,5.0,0.67,1.0
ET181106,CCNCC1COC2(CCC(C(C)(C)C)CC2)O1,255.4,2.94,1.0,3.0,30.5,3.0,0.84,1.0
ET181006,CCCNCC1COC2(CCC(C(C)(C)C)CC2)O1,269.4,3.33,1.0,3.0,30.5,4.0,0.79,1.0
ET171103,CN(C)CCNc1ccccn1,165.2,1.06,1.0,3.0,28.2,4.0,0.72,0.0
ET171006,COc1ccc(CN(CCN(C)C=O)c2ccccn2)cc1,299.4,2.18,0.0,5.0,45.7,8.0,0.7,0.0
ET170406,COc1ccc(CN(CC(=O)O)c2ccccn2)cc1,272.3,2.18,1.0,5.0,62.7,6.0,0.87,0.0
ET170306,CN(C)CCN(Cc1ccc(O)cc1)c1ccccn1,271.4,2.36,1.0,4.0,39.6,6.0,0.88,0.0
ET170206,CNCCN(Cc1ccc(OC)cc1)c1ccccn1,271.4,2.32,1.0,4.0,37.4,7.0,0.84,0.0
ET170106,COc1ccc(CN(CC[N+](C)(C)[O-])c2ccccn2)cc1,301.4,2.67,0.0,5.0,48.4,7.0,0.58,0.0
ET161206,COc1cc(N(C=O)C(C)CCC(=O)O)c2ncccc2c1,302.3,2.46,1.0,6.0,79.7,7.0,0.79,1.0
ET160401,COc1cc(NC(C)CCCN=C(C)O)c2ncccc2c1,301.4,3.8,2.0,5.0,66.7,7.0,0.46,1.0
ET160301,COc1cc(N)c2ncccc2c1,174.2,1.83,2.0,3.0,48.1,1.0,0.67,0.0
ET160206,COc1cc(NC(C)C(=O)O)c2ncccc2c1,246.3,2.13,2.0,5.0,71.4,4.0,0.86,1.0
ET160106,COc1cc(NC(C)CCC(=O)O)c2ncccc2c1,274.3,2.91,2.0,5.0,71.4,6.0,0.85,1.0
ET150205,C[N+](C)([O-])CCC(c1ccccc1)c1ccccn1,256.3,3.18,0.0,3.0,36.0,5.0,0.61,1.0
ET140306,C#CCNCc1ccccc1,145.2,1.41,1.0,1.0,12.0,3.0,0.5,0.0
ET140206,C#CCN(C=O)Cc1ccccc1,173.2,1.28,0.0,2.0,20.3,4.0,0.5,0.0
ET140105,C#CC[N+](C)([O-])Cc1ccccc1,175.2,1.76,0.0,2.0,23.1,3.0,0.39,1.0
ET130706,O=C(O)CNc1ccccc1Cl,185.6,1.84,2.0,3.0,49.3,3.0,0.76,0.0
ET130606,O=C(O)CC(=O)N1CCN(c2ccccc2Cl)CC1,282.7,1.46,1.0,5.0,60.9,3.0,0.85,0.0
ET130406,O=CN1CCN(c2cccc(Cl)c2)CC1,224.7,1.62,0.0,3.0,23.6,2.0,0.71,0.0
ET130306,O=C(O)/C=C/C(=O)N1CCN(c2ccccc2Cl)CC1,294.7,1.63,1.0,5.0,60.9,3.0,0.86,0.0
ET130206,O=C(O)CCC(=O)N1CCN(c2ccccc2Cl)CC1,296.8,1.85,1.0,5.0,60.9,4.0,0.92,0.0
ET130106,CC(=O)N1CCN(c2ccccc2Cl)CC1,238.7,2.01,0.0,3.0,23.6,1.0,0.75,0.0
ET130005,Clc1cccc(N2CCNCC2)c1,196.7,1.75,1.0,2.0,15.3,1.0,0.74,0.0
ET120706,COc1ccc(C(CN=C(C)O)C2=CCCCC2)cc1,273.4,4.26,1.0,3.0,41.8,5.0,0.49,1.0
ET120606,COc1ccc(C(C(=O)O)C2=CCCCC2)cc1,246.3,3.36,1.0,3.0,46.5,4.0,0.83,1.0
ET120105,CNCC(c1ccc(O)cc1)C1(O)CCCCC1,249.4,2.39,3.0,3.0,52.5,4.0,0.77,1.0
ET120005,CNCC(c1ccc(OC)cc1)C1(O)CCCCC1,263.4,2.69,2.0,3.0,41.5,5.0,0.86,1.0
ET111306,OC=NCCC(c1ccccc1)c1ccccn1,240.3,3.19,1.0,3.0,45.5,5.0,0.64,1.0
ET111206,O=C(O)CC(c1ccccc1)c1ccccn1,227.3,2.69,1.0,3.0,50.2,4.0,0.87,1.0
ET110903,O=CCC(c1ccccc1)c1ccccn1,211.3,2.8,0.0,2.0,30.0,4.0,0.73,1.0
ET110806,CN=C(O)CC(c1ccccc1)c1ccccn1,240.3,3.19,1.0,3.0,45.5,4.0,0.66,1.0
ET110706,CC(O)=NCCC(c1ccccc1)c1ccccn1,254.3,3.58,1.0,3.0,45.5,5.0,0.65,1.0
ET110606,CN(C=O)CCC(c1ccccc1)c1ccccn1,254.3,2.69,0.0,3.0,33.2,6.0,0.74,1.0
ET110506,CC(=O)N(C)CCC(c1ccccc1)c1ccccn1,268.4,3.08,0.0,3.0,33.2,5.0,0.83,1.0
ET110206,CN(CCC(c1ccccc1)c1ccccn1)C(=O)CCC(=O)O,326.4,2.93,1.0,5.0,70.5,8.0,0.81,1.0
ET110106,CN(CCC(c1ccccc1)c1ccccn1)C(=O)/C=C/C(=O)O,324.4,2.7,1.0,5.0,70.5,7.0,0.8,1.0
ET110005,CNCCC(c1ccccc1)c1ccccn1,226.3,2.82,1.0,2.0,24.9,5.0,0.85,1.0
ET100005,NCC[C@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1,295.3,4.17,2.0,2.0,35.2,5.0,0.9,1.0
ET090906,Cc1cccc(C)c1OCC(C)N=C(O)CCC(=O)O,279.3,2.89,2.0,5.0,79.1,7.0,0.59,1.0
ET090806,Cc1cccc(C)c1OCC(C)N=C(O)/C=C/C(=O)O,277.3,2.67,2.0,5.0,79.1,6.0,0.48,1.0
ET090706,Cc1cccc(C)c1OCC(C)N=CO,207.3,2.66,1.0,3.0,41.8,4.0,0.61,1.0
ET090206,CCC(O)=NC(C)COc1c(C)cccc1C,235.3,3.44,1.0,3.0,41.8,5.0,0.63,1.0
ET090106,CC(O)=NC(C)COc1c(C)cccc1C,221.3,3.05,1.0,3.0,41.8,4.0,0.63,1.0
ET080506,Cc1cccc(C)c1N=C(O)CO,179.2,1.88,2.0,3.0,52.8,2.0,0.54,0.0
ET080403,C=CN(CC)CC(O)=Nc1c(C)cccc1C,232.3,3.36,1.0,3.0,35.8,5.0,0.62,0.0
