ID,SMILES,MolecularWeight,LogP,NumHBD,NumHBA,PSA,NumRotatableBonds,QED,NumChiralCenters
JP008407,CCC(C)(C)C1CCC(O)CC1,170.3,2.97,1.0,1.0,20.2,2.0,0.68,0.0
JP008405,CC/C(C)=C/CCC(C)=O,140.2,2.71,0.0,1.0,17.1,4.0,0.55,0.0
JP008403,CC(=O)CC/C=C(\C)CCC=C(C)C,194.3,4.05,0.0,1.0,17.1,6.0,0.58,0.0
JP008401,CCC(=O)C1CC(C(C)C)CC=C1C,194.3,3.59,0.0,1.0,17.1,3.0,0.63,2.0
JP008399,C=CC(=C)CCC=C(C)C,136.2,3.48,0.0,0.0,0.0,4.0,0.41,0.0
JP008398,CCC/C=C/CCO,114.2,1.73,1.0,1.0,20.2,4.0,0.55,0.0
JP008397,CC(=O)OC(CC(C)C)CC(C)CC(C)C,228.4,4.04,0.0,2.0,26.3,7.0,0.61,2.0
JP008396,CC/C(C)=C/CC/C(C)=C/CCC(C)=O,208.3,4.44,0.0,1.0,17.1,7.0,0.57,0.0
JP008395,CCOC(=O)C(=O)OCC,146.1,0.11,0.0,4.0,52.6,2.0,0.41,0.0
JP008394,COc1ccc(COC(C)=O)cc1,180.2,1.76,0.0,3.0,35.5,3.0,0.66,0.0
JP008393,CCCCCC(/C=C/c1ccccc1)OC(C)=O,246.3,4.21,0.0,2.0,26.3,7.0,0.53,1.0
JP008392,Cc1coc2c1CCC(C)C2,150.2,2.71,0.0,1.0,13.1,0.0,0.55,1.0
JP008391,COC(CC(C)CCCC(C)(C)O)OC,218.3,2.57,1.0,3.0,38.7,8.0,0.64,1.0
JP008390,CC(CC=O)CCCC(C)(C)O,172.3,2.15,1.0,2.0,37.3,6.0,0.62,1.0
JP008389,C=C[C@]1(C)CC[C@@H](C(C)(C)O)O1,170.3,1.88,1.0,2.0,29.5,2.0,0.64,2.0
JP008385,C=CCOC(=O)CC1CCCCC1,182.3,2.69,0.0,2.0,26.3,4.0,0.49,0.0
JP008384,CC(=O)OC1CCc2ccccc2C1,190.2,2.11,0.0,2.0,26.3,1.0,0.63,1.0
JP008383,CC(=O)OC1=C(C)CCC1=O,154.2,1.19,0.0,3.0,43.4,1.0,0.53,0.0
JP008382,CCOC(=O)CC1(C)OCCO1,174.2,0.7,0.0,4.0,44.8,3.0,0.59,0.0
JP008381,C=CC(C)(O)CC/C=C(\C)CC,168.3,3.06,1.0,1.0,20.2,5.0,0.63,1.0
JP008380,CCC(C)(O)CCC=C(C)C,156.3,2.89,1.0,1.0,20.2,4.0,0.62,1.0
JP008379,CC(C)=CCCC(C)CCO,156.3,2.75,1.0,1.0,20.2,5.0,0.61,1.0
JP008378,CC1=CC[C@@H](C(C)(C)O)CC1,154.3,2.5,1.0,1.0,20.2,1.0,0.58,1.0
JP008377,CC(C)=CCC/C(C)=C\CO,154.3,2.67,1.0,1.0,20.2,4.0,0.62,0.0
JP008376,C=CC(C)(O)CCC=C(C)C,154.3,2.67,1.0,1.0,20.2,4.0,0.62,1.0
JP008375,CC(C)=CCC/C(C)=C/CO,154.3,2.67,1.0,1.0,20.2,4.0,0.62,0.0
JP008374,C=C(C)C1CCC(C)C(O)C1,154.3,2.36,1.0,1.0,20.2,1.0,0.57,3.0
JP008373,CCC(=O)OCc1ccccc1,164.2,2.14,0.0,2.0,26.3,3.0,0.64,0.0
JP008372,CCC(=O)OCCc1ccccc1,178.2,2.18,0.0,2.0,26.3,4.0,0.66,0.0
JP008371,CC1(C2CCC3(C)OC3C2)CO1,168.2,1.73,0.0,2.0,25.1,1.0,0.56,4.0
JP008367,C=CC(C)(CCC=C(C)C)OC(=O)C(C)CC,238.4,4.27,0.0,2.0,26.3,7.0,0.49,2.0
JP008366,CCC(C)C(=O)OC/C=C(\C)CCC=C(C)C,238.4,4.27,0.0,2.0,26.3,7.0,0.49,1.0
JP008365,C=CC(C)(CC/C=C(\C)CC)OC(C)=O,210.3,3.63,0.0,2.0,26.3,6.0,0.49,1.0
JP008364,C=CC(C)(CC/C=C(/C)CC)OC(C)=O,210.3,3.63,0.0,2.0,26.3,6.0,0.49,1.0
JP008363,CC1CCC(=O)C1=O,112.1,0.55,0.0,2.0,34.1,0.0,0.43,1.0
JP008362,CC(C)=C[C@H]1C[C@H](C)CCO1,154.3,2.77,0.0,1.0,9.2,1.0,0.53,2.0
JP008361,CC(C)=C[C@@H]1C[C@H](C)CCO1,154.3,2.77,0.0,1.0,9.2,1.0,0.53,2.0
JP008360,CC(C)=CC1CC(C)=CCO1,152.2,2.69,0.0,1.0,9.2,1.0,0.52,1.0
JP008359,CCCCCC(=O)OCc1ccco1,196.2,2.9,0.0,3.0,39.4,6.0,0.52,0.0
JP008358,CCCCCC(/C=C/c1ccccc1)OC(=O)CC,260.4,4.6,0.0,2.0,26.3,8.0,0.5,1.0
JP008357,CCC/C=C/C(=O)OCCc1ccccc1,218.3,3.13,0.0,2.0,26.3,6.0,0.54,0.0
JP008356,CCC/C=C/C(=O)OCc1ccccc1,204.3,3.09,0.0,2.0,26.3,5.0,0.54,0.0
JP008355,CC1(C)C2CC=C(COC=O)C1C2,180.2,2.15,0.0,2.0,26.3,3.0,0.49,2.0
JP008354,O=C(c1ccccc1)c1ccccc1,182.2,2.92,0.0,1.0,17.1,2.0,0.65,0.0
JP008353,CCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCC(=O)[O-].[CH2]CCC.[CH2]CCC.[Sn+2],631.6,8.17,0.0,4.0,80.3,22.0,0.09,0.0
JP008352,O=C([O-])/C=C\C(=O)[O-].[CH2]CCC.[CH2]CCC.[Sn+2],347.0,-0.1,0.0,4.0,80.3,4.0,0.53,0.0
JP008351,CCCCCCCC/C=C\CCCCCCCC(=N)O,281.5,6.56,2.0,2.0,44.1,15.0,0.15,0.0
JP008350,CCCCCCCCCCCCCCCCCCN=C(O)CCCCC(O)=NCCCCCCCCCCCCCCCCCC,649.1,14.98,2.0,4.0,65.2,39.0,0.04,0.0
JP008349,CCCCCCCCCCCCCCCCCC(=N)O,283.5,6.78,2.0,2.0,44.1,16.0,0.18,0.0
JP008348,CCCCCCCCCCCCCCCCCC(O)=NCCN=C(O)CCCCCCCCCCCCCCCCC,593.0,13.42,2.0,4.0,65.2,35.0,0.04,0.0
JP008347,O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,326.3,5.33,0.0,4.0,44.8,6.0,0.57,0.0
JP008345,CCOP(=O)(OCC)OCC,182.2,2.2,0.0,4.0,44.8,6.0,0.59,0.0
JP008343,CC(C)OC(=O)c1ccccc1C(=O)OC(C)C,250.3,2.82,0.0,4.0,52.6,4.0,0.77,0.0
JP008339,COC(=O)CC(C)C(=O)OC,160.2,0.36,0.0,4.0,52.6,3.0,0.56,1.0
JP008337,C1CCCCCCNCCCCC1,183.3,3.49,1.0,1.0,12.0,0.0,0.61,0.0
JP008336,Oc1ccc(Cl)cc1,128.6,2.05,1.0,1.0,20.2,0.0,0.57,0.0
JP008335,Oc1ccccc1Cl,128.6,2.05,1.0,1.0,20.2,0.0,0.57,0.0
JP008334,N#CCCO,71.1,-0.11,1.0,2.0,44.0,1.0,0.47,0.0
JP008333,C=CC(=N)O,71.1,0.71,2.0,2.0,44.1,1.0,0.35,0.0
JP008332,N#CCCOCCC#N,124.1,0.83,0.0,3.0,56.8,4.0,0.52,0.0
JP008331,OC1CCC(O)CC1,116.2,0.28,2.0,2.0,40.5,0.0,0.48,0.0
JP008330,O=C1CCC(=O)CC1,112.1,0.7,0.0,2.0,34.1,0.0,0.46,0.0
JP008329,O=C1OC(=O)c2c(Cl)c(Cl)c(Cl)c(Cl)c21,285.9,3.61,0.0,3.0,43.4,0.0,0.32,0.0
JP008325,CCOC(=O)CCC(=O)OC,160.2,0.5,0.0,4.0,52.6,4.0,0.56,0.0
JP008324,CCOC(=O)C1OC(=O)CCC(=O)OC1C(=O)OCC,288.3,-0.27,0.0,8.0,105.2,4.0,0.51,2.0
JP008323,COC(=O)C1OC(=O)CCC(=O)OC1C(=O)OC,260.2,-1.05,0.0,8.0,105.2,2.0,0.46,2.0
JP008322,O=C(O)Cc1ccc(O)c(Cl)c1,186.6,1.67,2.0,3.0,57.5,2.0,0.74,0.0
JP008321,Clc1ccc2c(Nc3ccccc3)ncnc2c1,255.7,4.03,1.0,3.0,37.8,2.0,0.75,0.0
JP008320,N#CCC#N,66.1,0.42,0.0,2.0,47.6,0.0,0.41,0.0
JP008319,CC(C)(C)OOC(C)(C)C,146.2,2.53,0.0,2.0,18.5,1.0,0.42,0.0
JP008318,CCCCCCCCCCCC#N,181.3,4.43,0.0,1.0,23.8,9.0,0.48,0.0
JP008317,CCCCCCCCCC#N,153.3,3.65,0.0,1.0,23.8,7.0,0.51,0.0
JP008316,N#CCCCCCCCCCCC#N,192.3,3.93,0.0,2.0,47.6,9.0,0.52,0.0
JP008315,N#CCCCCCCCCCCCN,196.3,3.37,2.0,2.0,49.8,10.0,0.54,0.0
JP008314,NCCCCCCCCCCCCN,200.4,2.8,4.0,2.0,52.0,11.0,0.5,0.0
JP008310,CCCCCCCCC(=O)OCC,186.3,3.3,0.0,2.0,26.3,8.0,0.43,0.0
JP008309,FC(F)(F)Sc1ccc(Cl)cc1,212.6,3.95,0.0,0.0,0.0,1.0,0.64,0.0
JP008307,COC(=O)CCCC(=O)OC,160.2,0.5,0.0,4.0,52.6,4.0,0.56,0.0
JP008305,CON=O,61.0,0.31,0.0,3.0,38.7,1.0,0.32,0.0
JP008301,Oc1ccc(Oc2ccc(O)cc2)cc1,202.2,2.89,2.0,3.0,49.7,2.0,0.79,0.0
JP008300,OC1=NC(c2ccc(O)cc2)C(O)=N1,192.2,1.32,3.0,5.0,85.4,1.0,0.63,1.0
JP008298,CCOc1cc(C=O)cc(C=O)c1O,194.2,1.42,1.0,4.0,63.6,4.0,0.74,0.0
JP008294,COc1cc(C=O)c(C)c(C=O)c1O,194.2,1.33,1.0,4.0,63.6,3.0,0.74,0.0
JP008293,COc1cc(C=O)c(C)cc1O,166.2,1.52,1.0,3.0,46.5,2.0,0.68,0.0
JP008292,COc1ccc(C)cc1O,138.2,1.71,1.0,2.0,29.5,1.0,0.64,0.0
JP008291,CC[C@H](/C=C/[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,412.7,7.8,1.0,1.0,20.2,5.0,0.46,9.0
JP008290,CC[C@H](/C=C/[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,410.7,8.01,0.0,1.0,17.1,5.0,0.42,8.0
JP008289,CC1=NCCN1,84.1,0.01,1.0,2.0,24.4,0.0,0.44,0.0
JP008287,C=COC(=O)CCCCCCCCCCCC(=O)O,270.4,4.05,1.0,4.0,63.6,13.0,0.31,0.0
JP008285,COC(=O)/C=C/CC(=O)OC,158.2,0.28,0.0,4.0,52.6,3.0,0.44,0.0
JP008284,Sc1nn[nH]n1,102.1,-0.51,1.0,4.0,54.5,0.0,0.43,0.0
JP008281,CSc1nn[nH]n1,116.1,-0.08,1.0,4.0,54.5,1.0,0.52,0.0
JP008280,CCCCOC(=O)C(OCCCC)OCCCC,260.4,3.29,0.0,4.0,44.8,12.0,0.31,0.0
JP008279,COC(CC#N)(OC)OC,145.2,0.49,0.0,4.0,51.5,4.0,0.54,0.0
JP008278,CSC(S)=Nc1ccccc1,183.3,2.97,0.0,1.0,12.4,1.0,0.4,0.0
JP008277,CC(=O)C1CCCOC1=O,142.2,0.53,0.0,3.0,43.4,1.0,0.4,1.0
JP008275,C1CCCNCC1,99.2,1.15,1.0,1.0,12.0,0.0,0.48,0.0
JP008274,Cc1nc(=N)c(C#N)c[nH]1,134.1,0.07,2.0,4.0,76.3,0.0,0.53,0.0
JP008273,Cc1nccc(=N)[nH]1,109.1,0.2,2.0,3.0,52.5,0.0,0.49,0.0
JP008272,c1cnoc1,69.1,0.67,0.0,2.0,26.0,0.0,0.45,0.0
JP008271,CN1C(=O)CCC1=O,113.1,-0.23,0.0,3.0,37.4,0.0,0.41,0.0
JP008270,O=NN(C1CCCCC1)C1CCCCC1,210.3,3.64,0.0,3.0,32.7,3.0,0.53,0.0
JP008266,CCON=O,75.1,0.7,0.0,3.0,38.7,2.0,0.36,0.0
JP008265,CC(O)C#N,71.1,-0.11,1.0,2.0,44.0,0.0,0.4,1.0
JP008264,OCC(O)=NCc1ccccc1,165.2,1.14,2.0,3.0,52.8,3.0,0.52,0.0
JP008263,Nc1ccno1,84.1,0.26,2.0,3.0,52.0,0.0,0.49,0.0
JP008262,COC(=O)c1cc(C(=O)OC)cc(C(=O)OC)c1,252.2,1.05,0.0,6.0,78.9,3.0,0.59,0.0
JP008261,COc1cc(C=O)ccc1OC(C)=O,194.2,1.43,0.0,4.0,52.6,3.0,0.41,0.0
JP008260,O=C1CCCCCCCCCCC(=O)OCCCCCCO1,312.4,4.55,0.0,4.0,52.6,0.0,0.62,0.0
JP008259,Oc1ncnc2cc(Cl)ccc12,180.6,1.99,1.0,3.0,46.0,0.0,0.67,0.0
JP008258,Clc1ccc2c(Cl)ncnc2c1,199.0,2.94,0.0,2.0,25.8,0.0,0.61,0.0
JP008257,O=Cc1ccc(OCc2ccccc2)cc1,212.2,3.08,0.0,2.0,26.3,4.0,0.73,0.0
JP008256,COC(=O)c1cccc(O)c1C(=O)OC,210.2,0.97,1.0,5.0,72.8,2.0,0.74,0.0
JP008254,CCN(CC)N=O,102.1,1.01,0.0,3.0,32.7,3.0,0.39,0.0
JP008250,N=C(O)CCCCCCCCCCCN,214.4,3.38,4.0,3.0,70.1,11.0,0.28,0.0
JP008249,O/C1=N\CCCCCCCCCCC1,197.3,3.86,1.0,2.0,32.6,0.0,0.63,0.0
JP008248,COC(=O)C#N,85.1,-0.32,0.0,3.0,50.1,0.0,0.3,0.0
JP008245,COC(=O)/C=N/O,103.1,-0.38,1.0,4.0,58.9,1.0,0.21,0.0
JP008244,COC(=O)C(=NO)C(=O)OC,161.1,-0.84,1.0,6.0,85.2,2.0,0.19,0.0
JP008243,COC(=O)CCCCCCCCCCC(=O)OC,258.4,3.23,0.0,4.0,52.6,11.0,0.42,0.0
JP008242,N#CCCNCCC#N,123.2,0.4,1.0,3.0,59.6,4.0,0.55,0.0
JP008239,O=[N+]([O-])c1cccc([N+](=O)[O-])c1,168.1,1.5,0.0,6.0,86.3,2.0,0.49,0.0
JP008238,O=[N+]([O-])c1ccccc1,123.1,1.59,0.0,3.0,43.1,1.0,0.42,0.0
JP008236,O=[N+]([O-])c1cccc(O)c1,139.1,1.3,1.0,4.0,63.4,1.0,0.47,0.0
JP008235,O=[N+]([O-])c1ccccc1O,139.1,1.3,1.0,4.0,63.4,1.0,0.47,0.0
JP008233,CC(=O)Oc1cccc([N+](=O)[O-])c1,181.1,1.52,0.0,5.0,69.4,2.0,0.3,0.0
JP008232,CC(=O)Oc1ccccc1[N+](=O)[O-],181.1,1.52,0.0,5.0,69.4,2.0,0.3,0.0
JP008231,N#CC#N,52.0,0.03,0.0,2.0,47.6,0.0,0.39,0.0
JP008230,COc1cc(C=O)cc(OC)c1OC,196.2,1.52,0.0,4.0,44.8,4.0,0.68,0.0
JP008229,COC1=C(OC)C(=O)C(C)=CC1=O,182.2,0.59,0.0,4.0,52.6,2.0,0.59,0.0
JP008228,C/C=C/CC(=O)OC,114.1,1.13,0.0,2.0,26.3,2.0,0.4,0.0
JP008226,CCCCCCCCCCCCCCC=O,226.4,5.28,0.0,1.0,17.1,13.0,0.31,0.0
JP008224,CCCCCCCCCCCCCO,200.4,4.29,1.0,1.0,20.2,11.0,0.49,0.0
JP008221,CC(=O)/C=C/C1=C(C)CCCC1(C)C,192.3,3.66,0.0,1.0,17.1,2.0,0.61,0.0
JP008220,CCCCC/C=C/C=C/C=O,152.2,2.88,0.0,1.0,17.1,6.0,0.25,0.0
JP008219,CC1=C(CC=O)C(C)(C)CCC1,166.3,3.1,0.0,1.0,17.1,2.0,0.45,0.0
JP008216,CC1=C(C=O)C(C)(C)CCC1,152.2,2.71,0.0,1.0,17.1,1.0,0.53,0.0
JP008215,CC/C=C/CC/C=C\CO,140.2,2.28,1.0,1.0,20.2,5.0,0.46,0.0
JP008214,CC/C=C/C/C=C/CCO,140.2,2.28,1.0,1.0,20.2,5.0,0.58,0.0
JP008212,CC/C=C/CC/C=C\C=O,138.2,2.49,0.0,1.0,17.1,5.0,0.25,0.0
JP008210,CCCCC/C=C/CO,128.2,2.12,1.0,1.0,20.2,5.0,0.44,0.0
JP008208,CC/C=C/C=C/C=O,110.2,1.71,0.0,1.0,17.1,3.0,0.31,0.0
JP008207,C=CC(O)CCCCC,128.2,2.11,1.0,1.0,20.2,5.0,0.44,1.0
JP008205,CCCCC(C)O,102.2,1.56,1.0,1.0,20.2,3.0,0.57,1.0
JP008204,CC/C=C\CCO,100.2,1.34,1.0,1.0,20.2,3.0,0.53,0.0
JP008202,CC/C=C/CO,86.1,0.94,1.0,1.0,20.2,2.0,0.5,0.0
JP008201,CC(C)=CC=O,84.1,1.15,0.0,1.0,17.1,1.0,0.34,0.0
JP008199,C=CC(O)CC,86.1,0.94,1.0,1.0,20.2,2.0,0.5,1.0
JP008198,C=C(C)C(C)=O,84.1,1.15,0.0,1.0,17.1,1.0,0.44,0.0
JP008197,CCC(C)=O,72.1,0.99,0.0,1.0,17.1,1.0,0.45,0.0
JP008196,COc1cc(C(=O)O)ccc1O,168.1,1.1,2.0,4.0,66.8,2.0,0.69,0.0
JP008195,CN=C=S,73.1,0.72,0.0,1.0,12.4,0.0,0.3,0.0
JP008193,CCOP(=S)(Cl)OCC,188.6,2.52,0.0,2.0,18.5,4.0,0.63,0.0
JP008189,N#CCc1ccccc1,117.2,1.75,0.0,1.0,23.8,1.0,0.55,0.0
JP008188,CN(N)c1ccccc1,122.2,1.0,2.0,2.0,29.3,1.0,0.44,0.0
JP008187,CC(CO)c1ccccc1,136.2,1.78,1.0,1.0,20.2,2.0,0.66,1.0
JP008185,CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC3,428.7,8.56,1.0,1.0,20.2,5.0,0.43,7.0
JP008184,C=C(CCC(C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,398.7,7.55,1.0,1.0,20.2,5.0,0.47,8.0
JP008182,COC(=O)C1=CO[C@@H](O)[C@@H]2C(CO)=CC[C@H]12,226.2,-0.05,2.0,5.0,76.0,2.0,0.51,3.0
JP008181,CC(C)=CCC[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC3,426.7,8.48,1.0,1.0,20.2,4.0,0.45,7.0
JP008180,N#Cc1ccc(/C=N/O)cc1,146.1,1.37,1.0,3.0,56.4,1.0,0.37,0.0
JP008179,C/C=C(\CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,412.7,7.94,1.0,1.0,20.2,5.0,0.45,8.0
JP008178,CC1=CC(=O)c2ccccc2C1=O,172.2,2.01,0.0,2.0,34.1,0.0,0.6,0.0
JP008176,Cc1cc(C)c(S(=O)(=O)O)c(C)c1,200.3,1.86,1.0,3.0,54.4,1.0,0.7,0.0
JP008175,O=[N+]([O-])c1ccccc1S(=O)(=O)O,203.2,0.84,1.0,6.0,97.5,2.0,0.44,0.0
JP008172,c1ccc2c(c1)Cc1ccccc1S2,198.3,3.74,0.0,0.0,0.0,0.0,0.53,0.0
JP008171,Cc1cccc([N+](=O)[O-])c1,137.1,1.9,0.0,3.0,43.1,1.0,0.44,0.0
JP008170,CC(C)(Cl)Cl,113.0,2.2,0.0,0.0,0.0,0.0,0.42,0.0
JP008169,CCOC(=O)CC,102.1,0.96,0.0,2.0,26.3,2.0,0.49,0.0
JP008168,CCc1ccc([N+](=O)[O-])cc1,151.2,2.16,0.0,3.0,43.1,2.0,0.48,0.0
JP008167,N#CCc1ccc([N+](=O)[O-])cc1,162.1,1.66,0.0,4.0,66.9,2.0,0.49,0.0
JP008166,CCC(=O)OC(=O)CC,130.1,0.88,0.0,3.0,43.4,2.0,0.41,0.0
JP008165,COCO[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,332.5,4.51,0.0,3.0,35.5,3.0,0.71,6.0
JP008164,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC1=C(C)C(=O)c2ccccc2C1=O,649.0,14.1,0.0,2.0,34.1,20.0,0.13,0.0
JP008163,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC1=C(C)C(=O)c2ccccc2C1=O,580.9,12.37,0.0,2.0,34.1,17.0,0.17,0.0
JP008162,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC1=C(C)C(=O)c2ccccc2C1=O,785.3,17.55,0.0,2.0,34.1,26.0,0.09,0.0
JP008161,CC[C@@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,456.8,8.6,0.0,2.0,26.3,7.0,0.28,9.0
JP008160,O=Cc1ccc(CO)o1,126.1,0.58,1.0,3.0,50.4,2.0,0.59,0.0
JP008159,C/C(=C\CC12OC1(C)C(=O)c1ccccc1C2=O)CCCC(C)CCCC(C)CCCC(C)C,466.7,8.37,0.0,3.0,46.7,14.0,0.2,4.0
JP008158,CC(C)(C(=O)O)c1ccccc1,164.2,2.05,1.0,2.0,37.3,2.0,0.73,0.0
JP008157,Cc1cc(C)c(C)c(N=O)c1C,163.2,3.32,0.0,2.0,29.4,1.0,0.58,0.0
JP008156,N=C(S)c1c(Cl)cccc1Cl,206.1,3.25,1.0,1.0,23.8,1.0,0.4,0.0
JP008155,O=C(O)c1ccc2c(c1)OCO2,166.1,1.11,1.0,4.0,55.8,1.0,0.68,0.0
JP008152,C[C@]12CC[C@H]3[C@@H](CC[C@H]4CC=C[C@H](O)[C@@]43C)[C@@H]1CC[C@@H]2O,290.4,3.53,2.0,2.0,40.5,0.0,0.67,8.0
JP008151,CC(=O)O[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CCC[C@@H](O)[C@]4(C)[C@H]3CC[C@]12C,334.5,4.32,1.0,3.0,46.5,1.0,0.73,8.0
JP008150,CC(=O)O[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CCC[C@H](O)[C@]4(C)[C@H]3CC[C@]12C,334.5,4.32,1.0,3.0,46.5,1.0,0.73,8.0
JP008149,CC(=O)O[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC=C[C@@H](O)[C@]4(C)[C@H]3CC[C@]12C,332.5,4.1,1.0,3.0,46.5,1.0,0.58,8.0
JP008148,CC(=O)O[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC=C[C@H](O)[C@]4(C)[C@H]3CC[C@]12C,332.5,4.1,1.0,3.0,46.5,1.0,0.58,8.0
JP008147,CCCCCCCCCCCCCCCCCCCCCCCCCCC,380.7,10.78,0.0,0.0,0.0,24.0,0.15,0.0
JP008146,CCCCC/C=C\C/C=C\CCCCCCCCCCCCCCC,348.7,9.55,0.0,0.0,0.0,20.0,0.15,0.0
JP008144,CCCCC/C=C\C/C=C\CCCCCCCCCCCCC,320.6,8.77,0.0,0.0,0.0,18.0,0.17,0.0
JP008143,CCCCCCCC/C=C\CCCCCCCCCCCCCCCCC,378.7,10.55,0.0,0.0,0.0,23.0,0.12,0.0
JP008141,CCCCCCCCCCCCCCCCCCCCCCCCCCCCC,408.8,11.56,0.0,0.0,0.0,26.0,0.12,0.0
JP008140,CCCCC/C=C\C/C=C\CCCCCCCCCCCCCCCCCCCCC,432.8,11.89,0.0,0.0,0.0,26.0,0.09,0.0
JP008139,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,422.8,11.95,0.0,0.0,0.0,27.0,0.12,0.0
JP008138,CCCCCCCCCCCCCCCCCCCCCCCCCCCC,394.8,11.17,0.0,0.0,0.0,25.0,0.13,0.0
JP008136,CCCCCC/C=C\CCCCCCCC=O,238.4,5.44,0.0,1.0,17.1,13.0,0.24,0.0
JP008133,OCCCCCCCCCCCCCCCCF,260.4,5.41,1.0,1.0,20.2,15.0,0.39,0.0
JP008132,CCCC/C=C\CCCCCCCCCC=O,238.4,5.44,0.0,1.0,17.1,13.0,0.24,0.0
JP008131,CCCCCCCCCCCCOC(=O)CCCCCCCCCCC,368.6,8.37,0.0,2.0,26.3,21.0,0.15,0.0
JP008130,CCCCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCC,452.8,10.71,0.0,2.0,26.3,27.0,0.09,0.0
JP008129,CCCC/C=C/CC/C=C\CCCCCCO,238.4,5.01,1.0,1.0,20.2,12.0,0.37,0.0
JP008127,N#CCC1=C(NCc2ccccc2)COC1=O,228.3,1.5,1.0,4.0,62.1,4.0,0.79,0.0
JP008126,CNC1=C(CN(C)C)C(=O)OC1,170.2,-0.42,1.0,4.0,41.6,3.0,0.58,0.0
JP008125,CNC1=C(CC#N)C(=O)OC1,152.2,-0.07,1.0,4.0,62.1,2.0,0.56,0.0
JP008124,COCC1=C(N(C)C)COC1=O,171.2,0.01,0.0,4.0,38.8,3.0,0.56,0.0
JP008123,CC1=C(N(C)c2ccccc2)COC1=O,203.2,1.95,0.0,3.0,29.5,2.0,0.69,0.0
JP008122,CC1=C(NCc2ccccc2)COC1=O,203.2,1.61,1.0,3.0,38.3,3.0,0.76,0.0
JP008121,CCOc1cccc(C=O)c1OCc1ccccc1,256.3,3.48,0.0,3.0,35.5,6.0,0.74,0.0
JP008120,COc1cccc(C=O)c1OCc1ccccc1,242.3,3.09,0.0,3.0,35.5,5.0,0.76,0.0
JP008119,O=Cc1ccc(OCc2ccccc2)cc1OCc1ccccc1,318.4,4.66,0.0,3.0,35.5,7.0,0.59,0.0
JP008118,O=c1cccc2n1CC1CC2CN2CCCCC12,244.3,1.82,0.0,3.0,25.2,0.0,0.7,3.0
JP008117,CCCCCCCCCCCCCCCOC,242.4,5.72,0.0,1.0,9.2,14.0,0.35,0.0
JP008116,COCCCCCCCCCCCCCC(C)C,256.5,5.97,0.0,1.0,9.2,14.0,0.35,0.0
JP008115,CCC(C)CCCCCCCCCO,200.4,4.15,1.0,1.0,20.2,10.0,0.53,1.0
JP008114,CCCCCCCCCCCCCCCCOC,256.5,6.11,0.0,1.0,9.2,15.0,0.32,0.0
JP008112,CCCCCCCCCCCCCOC,214.4,4.94,0.0,1.0,9.2,12.0,0.42,0.0
JP008111,CCCCCCCCCCCCCCOC,228.4,5.33,0.0,1.0,9.2,13.0,0.39,0.0
JP008110,COCCCCCCCCCCCC(C)C,228.4,5.19,0.0,1.0,9.2,12.0,0.42,0.0
JP008109,CCC(C)CCCCCCCCCCCOC,242.4,5.58,0.0,1.0,9.2,13.0,0.38,1.0
JP008107,CCCCCCCCCCCCCCO,214.4,4.68,1.0,1.0,20.2,12.0,0.47,0.0
JP008106,CCC(C)CCCCCCCCCCCO,228.4,4.93,1.0,1.0,20.2,12.0,0.47,1.0
JP008105,CCCCCCCCCCCCCCCO,228.4,5.07,1.0,1.0,20.2,13.0,0.44,0.0
